Temps (s),Depl (mm),Force (kN),Jauge 0,Jauge 1,Jauge 2,Jauge 3
3254.205753,9.193,3.389583,0.00084,0.000325,-0.002056,-0.000607
3256.7069730000003,9.193,3.036105,0.000843,0.000326,-0.002055,-0.000605
3257.9729070000003,9.193,3.021526,0.000842,0.000323,-0.002048,-0.000608
3260.4879709999996,9.193,2.780811,0.000828,0.000315,-0.002057,-0.000616
3261.7536229999996,9.193,3.008443,0.000829,0.000317,-0.002054,-0.000614
3264.269542,9.193,2.872846,0.000836,0.000319,-0.00206,-0.000614
3266.766885,9.193,3.053082,0.000828,0.000314,-0.002054,-0.000615
3268.018959,9.193,3.065947,0.000827,0.000318,-0.002052,-0.000608
3270.534665,9.193,3.222462,0.000838,0.000325,-0.002053,-0.000606
3271.8002669999996,9.193,3.139955,0.000839,0.000328,-0.002052,-0.000604
3274.3167240000002,9.193,3.26987,0.000839,0.000326,-0.002055,-0.000599
3276.8324570000004,9.193,3.170869,0.000845,0.00033,-0.002067,-0.000602
3278.0814549999996,9.193,3.007329,0.000846,0.000325,-0.00206,-0.000604
3280.5820949999998,9.193,3.111312,0.000842,0.000321,-0.002055,-0.000613
3281.831934,9.193,2.968569,0.000828,0.000306,-0.002069,-0.000626
3284.332244,9.193,2.629176,0.000811,0.000297,-0.002078,-0.000637
3286.862362,9.193,3.018741,0.000814,0.000301,-0.002065,-0.000628
3288.1137179999996,9.193,3.288317,0.000822,0.000312,-0.002072,-0.000624
3290.644016,9.193,3.044355,0.000814,0.000306,-0.002065,-0.000626
3291.8947390000003,9.193,3.023759,0.000827,0.000316,-0.002068,-0.000612
3294.4110410000003,9.193,2.838145,0.000839,0.000329,-0.002065,-0.000601
3296.9418180000002,9.193,3.161781,0.000851,0.000324,-0.002065,-0.0006
3298.207045,9.193,3.167129,0.000848,0.000326,-0.002075,-0.000602
3300.724088,9.193,3.128395,0.000833,0.000307,-0.002071,-0.000626
3301.9895420000003,9.193,3.067523,0.000834,0.000308,-0.002074,-0.000626
3304.520163,9.193,3.138682,0.000836,0.000319,-0.00207,-0.000614
3305.7853729999997,9.193,3.069098,0.000826,0.000315,-0.002071,-0.000622
3308.317164,9.193,3.02951,0.000815,0.000304,-0.002073,-0.00063
3310.832827,9.193,3.057527,0.000824,0.000307,-0.002072,-0.000624
3312.097978,9.193,3.087714,0.000817,0.000307,-0.002068,-0.000626
3314.6298020000004,9.193,3.040423,0.000819,0.000308,-0.00207,-0.000625
3315.878364,9.193,3.313846,0.000822,0.000307,-0.002076,-0.000624
3318.37874,9.193,2.971232,0.000808,0.000293,-0.002084,-0.000636
3320.8801999999996,9.193,2.826128,0.000819,0.000302,-0.002085,-0.000631
3322.14458,9.193,2.446803,0.000818,0.000305,-0.002084,-0.000628
3324.6443950000003,9.193,3.018534,0.000809,0.0003,-0.002075,-0.000634
3325.894477,9.193,3.191135,0.000814,0.000302,-0.002076,-0.000633
3328.393701,9.193,3.600897,0.00083,0.00031,-0.002076,-0.000625
3330.893712,9.193,3.132995,0.000844,0.00033,-0.002076,-0.000599
3332.144932,9.193,3.402215,0.000842,0.000327,-0.002077,-0.000597
3334.64463,9.193,2.994639,0.000839,0.000316,-0.00208,-0.00061
3335.893897,9.193,3.092425,0.000838,0.000315,-0.002085,-0.00061
3338.4260830000003,9.193,3.079295,0.000827,0.000311,-0.002083,-0.000616
3340.9417270000004,9.193,3.092303,0.000816,0.000299,-0.002082,-0.00063
3342.1922590000004,9.193,2.797793,0.000816,0.000299,-0.002074,-0.00063
3344.723658,9.193,3.077565,0.000827,0.000306,-0.002077,-0.000623
3345.972285,9.193,3.291123,0.000827,0.000301,-0.002073,-0.000632
3348.4720319999997,9.193,2.97502,0.000831,0.00031,-0.002068,-0.000623
3349.721751,9.193,3.289203,0.000833,0.000315,-0.002075,-0.000617
3352.22124,9.193,3.074016,0.000836,0.000324,-0.002077,-0.000607
3354.72289,9.193,3.15116,0.000846,0.000327,-0.002076,-0.000602
3355.972035,9.193,2.806175,0.000852,0.000333,-0.00207,-0.000595
3358.470749,9.193,3.128761,0.000859,0.000341,-0.002071,-0.000589
3359.723612,9.193,3.02586,0.000865,0.000343,-0.002076,-0.000588
3362.2236540000004,9.193,3.123737,0.000858,0.000339,-0.002071,-0.000594
3364.7370520000004,9.193,3.121854,0.000847,0.000328,-0.002071,-0.000603
3366.003407,9.193,3.136114,0.000842,0.000324,-0.002069,-0.000608
3368.5197099999996,9.193,3.016916,0.000834,0.000321,-0.002073,-0.000614
3369.7847389999997,9.193,3.100166,0.000833,0.000323,-0.002068,-0.000613
3372.3002020000004,9.193,3.091847,0.000835,0.000323,-0.00207,-0.000609
3374.8312379999998,9.193,3.571156,0.000841,0.000328,-0.002066,-0.000602
3376.082021,9.193,3.039691,0.000843,0.000332,-0.002061,-0.000598
3378.58202,9.193,3.467374,0.000851,0.000337,-0.002061,-0.000593
3379.832287,9.193,3.151632,0.000856,0.000341,-0.002059,-0.00059
3382.332099,9.193,3.596499,0.000856,0.000343,-0.002061,-0.000588
3384.832373,9.193,3.042853,0.000855,0.000341,-0.002061,-0.000592
3386.0953470000004,9.193,3.118082,0.000856,0.000341,-0.00206,-0.000593
3388.614219,9.193,3.115917,0.000858,0.000342,-0.002058,-0.000592
3389.8789500000003,9.193,2.997005,0.000862,0.000342,-0.002054,-0.000591
3392.4113820000002,9.193,3.036598,0.000866,0.000347,-0.002052,-0.000585
3394.940315,9.193,3.330069,0.000861,0.000344,-0.002043,-0.00059
3396.1918729999998,9.193,3.020067,0.000862,0.000347,-0.00205,-0.00059
3398.70683,9.193,2.96364,0.000865,0.00035,-0.002045,-0.000587
3399.957149,9.193,3.010252,0.000862,0.000347,-0.002044,-0.000589
3402.471858,9.193,2.956802,0.000858,0.000346,-0.002053,-0.000588
3403.721649,9.193,3.088123,0.000854,0.000344,-0.002047,-0.000589
3406.2376000000004,9.193,3.545319,0.00085,0.00034,-0.002046,-0.000592
3408.7537890000003,9.193,3.103349,0.000855,0.000345,-0.002053,-0.000589
3410.0037389999998,9.193,2.982935,0.000863,0.000347,-0.00205,-0.000585
3412.50407,9.193,3.361131,0.000864,0.000352,-0.002048,-0.000584
3413.7542540000004,9.193,3.227821,0.000862,0.000347,-0.002049,-0.000587
3416.253794,9.193,3.474372,0.000861,0.000349,-0.002049,-0.000587
3418.7541,9.193,3.236914,0.00086,0.000346,-0.002051,-0.000587
3420.004409,9.193,3.083099,0.00086,0.000348,-0.002048,-0.000586
3422.5045339999997,9.193,3.096341,0.000865,0.000348,-0.002046,-0.000586
3423.768564,9.193,3.033452,0.000867,0.000351,-0.002049,-0.000587
3426.2692669999997,9.193,3.108474,0.000874,0.000357,-0.002051,-0.000581
3428.801146,9.193,3.325692,0.000876,0.000357,-0.002042,-0.000577
3430.0678470000003,9.193,3.482266,0.000879,0.000359,-0.002047,-0.000576
3432.5817859999997,9.193,3.064435,0.000873,0.000355,-0.002045,-0.00058
3433.8313120000003,9.193,3.025866,0.000877,0.000357,-0.002051,-0.000578
3436.331548,9.193,3.03603,0.000884,0.000362,-0.002048,-0.000574
3438.832064,9.193,3.288359,0.000882,0.000358,-0.00205,-0.000575
3440.0973700000004,9.193,3.046631,0.000876,0.000356,-0.002048,-0.000579
3442.6283299999996,9.193,2.198405,0.000867,0.000356,-0.002043,-0.000581
3443.8945000000003,9.193,2.926886,0.000865,0.000358,-0.002048,-0.000579
3446.410409,9.193,3.243339,0.000862,0.000353,-0.002037,-0.00058
3448.9262449999997,9.193,3.12535,0.000866,0.000352,-0.002035,-0.000581
3450.1922910000003,9.193,2.897861,0.000872,0.000354,-0.002037,-0.000575
3452.721687,9.193,3.177702,0.000879,0.000358,-0.002042,-0.000574
3453.973588,9.193,3.306906,0.000879,0.00036,-0.00204,-0.000572
3456.4882530000004,9.193,3.081433,0.000879,0.000361,-0.002037,-0.000567
3457.7382909999997,9.193,3.006024,0.00088,0.000363,-0.002039,-0.000562
3460.238195,9.193,3.186206,0.000879,0.000362,-0.002036,-0.000567
3462.7523060000003,9.193,3.257488,0.000872,0.000352,-0.00203,-0.000578
3464.004331,9.193,3.996282,0.000875,0.000354,-0.002038,-0.00058
3466.5022799999997,9.193,3.112898,0.000878,0.000358,-0.002044,-0.000575
3467.7537380000003,9.193,3.539679,0.000876,0.000356,-0.002035,-0.000575
3470.270388,9.193,3.135021,0.00087,0.000357,-0.00203,-0.000573
3472.8008529999997,9.193,3.265594,0.000867,0.000354,-0.002038,-0.000577
3474.0675,9.193,3.152889,0.000865,0.000355,-0.002038,-0.000577
3476.58238,9.193,3.292619,0.000862,0.000354,-0.002041,-0.000578
3477.8320809999996,9.193,2.740263,0.000862,0.000355,-0.002035,-0.000578
3480.331985,9.193,3.116978,0.000867,0.000358,-0.002038,-0.000574
3482.8463119999997,9.193,3.057618,0.000867,0.000357,-0.002042,-0.000575
3484.098341,9.193,3.031691,0.000865,0.000356,-0.002035,-0.000575
3486.613606,9.193,3.096542,0.000861,0.000359,-0.002033,-0.000575
3487.8637390000004,9.193,3.06375,0.000865,0.000359,-0.002037,-0.000573
3490.379597,9.194,3.301038,0.000865,0.000364,-0.002034,-0.00057
3492.8939600000003,9.194,3.104802,0.000868,0.000363,-0.002034,-0.000569
3494.144123,9.194,2.790657,0.000874,0.000366,-0.00204,-0.000565
3496.65938,9.194,3.287669,0.000869,0.000362,-0.002033,-0.000569
3497.9098590000003,9.194,3.09945,0.000873,0.000363,-0.002038,-0.000571
3500.4419479999997,9.194,3.095174,0.000875,0.000366,-0.002038,-0.000568
3502.9417569999996,9.194,3.068027,0.000876,0.000368,-0.002039,-0.000565
3504.206969,9.194,3.22164,0.000882,0.000372,-0.002043,-0.000563
3506.7221229999996,9.194,3.326907,0.000883,0.000369,-0.002042,-0.000564
3507.9729960000004,9.194,3.384379,0.000884,0.000369,-0.002043,-0.000563
3510.473682,9.194,3.427877,0.00088,0.000367,-0.002044,-0.000564
3511.7237189999996,9.194,2.89359,0.000878,0.000368,-0.002044,-0.000567
3514.222293,9.194,3.174301,0.000878,0.000366,-0.002041,-0.000566
3516.721544,9.194,3.117864,0.000882,0.000368,-0.002041,-0.000564
3517.9724669999996,9.194,2.714919,0.000884,0.000368,-0.002043,-0.000564
3520.489071,9.194,2.881159,0.000878,0.000368,-0.002042,-0.000563
3521.7537119999997,9.194,2.770778,0.000874,0.000367,-0.002034,-0.000564
3524.254374,9.194,3.106055,0.000878,0.00037,-0.00203,-0.000561
3526.7697550000003,9.194,3.819929,0.000887,0.00037,-0.002035,-0.00056
3528.034909,9.194,2.717434,0.000886,0.000371,-0.00203,-0.00056
3530.566852,9.194,3.012083,0.000884,0.00037,-0.002037,-0.000561
3531.8168560000004,9.194,3.095932,0.000883,0.000367,-0.00203,-0.000563
3534.346987,9.194,3.119843,0.000884,0.000368,-0.002037,-0.000564
3536.8789049999996,9.194,3.554073,0.000886,0.000365,-0.002034,-0.000563
3538.1293699999997,9.194,3.01413,0.000889,0.000371,-0.002041,-0.000561
3540.6447559999997,9.194,3.226701,0.000888,0.000371,-0.002036,-0.000562
3541.9111300000004,9.194,3.218818,0.000888,0.00037,-0.002036,-0.000563
3544.426329,9.194,3.074154,0.000882,0.000367,-0.002038,-0.000567
3546.941836,9.194,3.066833,0.00088,0.000367,-0.002033,-0.000561
3548.191952,9.194,3.082085,0.000875,0.000369,-0.002036,-0.000565
3550.6915719999997,9.194,2.986336,0.000873,0.000366,-0.002036,-0.000566
3551.9423260000003,9.194,3.035537,0.000875,0.000368,-0.002032,-0.000562
3554.4564,9.194,3.029266,0.000879,0.000373,-0.002033,-0.000557
3555.7228939999995,9.194,3.328318,0.000883,0.000374,-0.002036,-0.000555
3558.222334,9.194,3.275727,0.000885,0.000374,-0.002035,-0.000556
3560.723983,9.194,3.045575,0.000882,0.000373,-0.002038,-0.000558
3561.987989,9.194,3.495816,0.000882,0.000373,-0.002042,-0.00056
3564.5040609999996,9.194,3.007828,0.000884,0.000372,-0.002041,-0.00056
3565.769246,9.194,2.90854,0.000881,0.000373,-0.002042,-0.000561
3568.2686169999997,9.194,3.048456,0.000879,0.000373,-0.002044,-0.000562
3570.7693449999997,9.194,3.165908,0.000883,0.000376,-0.002041,-0.000559
3572.0197260000004,9.194,3.090043,0.000884,0.000376,-0.002032,-0.000557
3574.519709,9.194,3.101991,0.000889,0.000379,-0.002032,-0.000558
3575.769284,9.194,3.283271,0.000893,0.00038,-0.00204,-0.000558
3578.254102,9.194,2.202671,0.000894,0.000377,-0.002033,-0.000557
3580.7835969999996,9.194,3.120729,0.000896,0.00038,-0.002038,-0.000559
3582.0357599999998,9.194,3.088547,0.000889,0.000376,-0.002033,-0.00056
3584.5667540000004,9.194,3.180853,0.000887,0.000373,-0.002038,-0.000563
3585.8321020000003,9.194,3.151537,0.000885,0.000371,-0.002037,-0.000565
3588.332085,9.194,3.018767,0.000886,0.000371,-0.002031,-0.000561
3590.8327289999997,9.194,3.055161,0.00089,0.000374,-0.002032,-0.000558
3592.0823920000003,9.194,2.98953,0.000894,0.000374,-0.002035,-0.000555
3594.5818090000002,9.194,3.064514,0.000891,0.000379,-0.002035,-0.000552
3595.847968,9.194,3.016948,0.00089,0.000377,-0.00203,-0.000552
3598.364761,9.194,2.942388,0.000887,0.000379,-0.002028,-0.000553
3600.879038,9.194,2.979694,0.000882,0.000376,-0.002034,-0.000556
3602.144037,9.194,3.263308,0.000882,0.000375,-0.002026,-0.000556
3604.643599,9.194,3.015483,0.000889,0.000378,-0.002037,-0.000555
3605.8942349999998,9.194,3.090913,0.000891,0.000376,-0.002031,-0.000556
3608.3952170000002,9.194,3.038699,0.000894,0.000374,-0.002035,-0.000555
3610.926604,9.194,3.045601,0.000887,0.000375,-0.002034,-0.000555
3612.175875,9.194,3.272098,0.000883,0.000373,-0.002033,-0.000559
3614.6755380000004,9.194,3.060923,0.00088,0.000371,-0.002031,-0.000561
3615.941702,9.194,3.69637,0.000878,0.000369,-0.002035,-0.000565
3618.4548999999997,9.194,3.123366,0.000873,0.000362,-0.002032,-0.000569
3620.957072,9.194,3.284836,0.000864,0.000357,-0.002037,-0.000573
3622.219572,9.194,3.17324,0.000855,0.000347,-0.002033,-0.000583
3624.7392019999998,9.194,3.177898,0.000851,0.000343,-0.00203,-0.000589
3625.983612,9.194,3.009329,0.000846,0.000337,-0.002031,-0.000592
3628.470617,9.194,3.314747,0.00085,0.000339,-0.002043,-0.000588
3630.9721959999997,9.194,3.025924,0.000846,0.000336,-0.002039,-0.000593
3632.2240519999996,9.194,2.979652,0.000845,0.000334,-0.002049,-0.000596
3634.7383259999997,9.194,3.178874,0.000833,0.000325,-0.002052,-0.000604
3635.988279,9.194,2.840076,0.000835,0.000327,-0.002051,-0.000605
3638.504038,9.194,3.333629,0.000836,0.000331,-0.002055,-0.0006
3639.754207,9.194,3.210345,0.000835,0.00033,-0.002045,-0.000599
3642.269238,9.194,3.072966,0.000843,0.000335,-0.002053,-0.000598
3644.802374,9.194,3.727183,0.000851,0.000343,-0.002047,-0.000588
3646.0517040000004,9.194,3.156041,0.000842,0.000334,-0.002046,-0.0006
3648.582297,9.194,3.159797,0.000838,0.000327,-0.002053,-0.000604
3649.832021,9.194,3.118893,0.00084,0.000329,-0.002047,-0.000596
3652.332585,9.194,2.9015,0.000841,0.000326,-0.002058,-0.000599
3654.862553,9.194,3.125573,0.000849,0.000336,-0.002068,-0.000591
3656.113687,9.194,3.159563,0.00085,0.000334,-0.00206,-0.000588
3658.628659,9.194,3.07826,0.000842,0.000332,-0.002069,-0.000596
3659.8785019999996,9.194,3.129997,0.000841,0.000335,-0.002072,-0.000598
3662.378742,9.194,2.989801,0.00083,0.000319,-0.002069,-0.000615
3664.8794049999997,9.194,3.435368,0.00083,0.000323,-0.002062,-0.000612
3666.14358,9.194,3.287266,0.000841,0.000328,-0.002065,-0.000605
3668.644684,9.194,3.107216,0.000842,0.000325,-0.002067,-0.000603
3669.9097140000003,9.194,3.649482,0.000844,0.000328,-0.002065,-0.000602
3672.425786,9.194,3.117556,0.000845,0.000332,-0.002075,-0.000595
3674.9418800000003,9.194,3.478054,0.000843,0.000329,-0.002072,-0.000602
3676.191707,9.194,3.340356,0.000835,0.000319,-0.002068,-0.000614
3678.706676,9.194,3.145106,0.000841,0.000325,-0.002072,-0.000608
3679.956567,9.194,2.991228,0.000842,0.000325,-0.00207,-0.000611
3682.456773,9.194,3.424343,0.00084,0.000326,-0.002073,-0.000605
3684.956884,9.194,3.131817,0.000836,0.000321,-0.002074,-0.000616
3686.22245,9.194,3.295219,0.000836,0.00032,-0.002074,-0.000616
3688.722011,9.194,3.420317,0.000845,0.00033,-0.002071,-0.000607
3689.973465,9.194,3.042063,0.00084,0.000328,-0.002069,-0.000605
3692.488504,9.194,3.272693,0.000828,0.000317,-0.002078,-0.000615
3693.7546979999997,9.194,3.016003,0.000831,0.000319,-0.002074,-0.000613
3696.2686190000004,9.194,2.896847,0.000843,0.000332,-0.002075,-0.000598
3698.7855529999997,9.194,3.052222,0.000847,0.000338,-0.00208,-0.000592
3700.051754,9.194,3.67908,0.000842,0.000333,-0.002075,-0.000595
3702.5667080000003,9.194,3.065873,0.000831,0.000313,-0.002072,-0.000618
3703.816592,9.194,3.085661,0.000831,0.000318,-0.002069,-0.000616
3706.331609,9.194,3.288518,0.000828,0.000316,-0.002072,-0.000615
3708.8313120000003,9.194,2.990342,0.00083,0.000318,-0.00207,-0.000612
3710.082971,9.194,2.991896,0.000829,0.000321,-0.002076,-0.000606
3712.582408,9.194,1.869686,0.000835,0.000329,-0.002077,-0.000601
3713.8332060000002,9.194,3.092415,0.000839,0.000326,-0.002074,-0.000602
3716.36416,9.194,3.017589,0.00083,0.000314,-0.002088,-0.000621
3718.8783460000004,9.194,2.778423,0.000831,0.000315,-0.002084,-0.000618
3720.128294,9.194,3.077687,0.000833,0.000314,-0.002072,-0.000616
3722.64481,9.194,3.122787,0.00084,0.000319,-0.002069,-0.000613
3723.9106979999997,9.194,3.349587,0.00084,0.000319,-0.002075,-0.000614
3726.422337,9.194,3.046503,0.000831,0.000314,-0.002074,-0.000615
3728.909815,9.194,3.476303,0.000822,0.000316,-0.002073,-0.000616
3730.1598480000002,9.194,3.518161,0.000826,0.000318,-0.002071,-0.000612
3732.692389,9.194,2.977572,0.000826,0.000314,-0.002068,-0.000618
3733.9423129999996,9.194,3.243047,0.000824,0.000318,-0.002069,-0.000617
3736.4737400000004,9.194,3.087534,0.000821,0.00031,-0.002082,-0.000622
3737.738321,9.194,2.916694,0.000819,0.00031,-0.002078,-0.000624
3740.254342,9.194,3.056753,0.000821,0.000313,-0.002077,-0.00062
3742.7706399999997,9.194,3.088404,0.000828,0.000321,-0.002072,-0.00061
3744.0346069999996,9.194,3.035627,0.000832,0.000322,-0.002068,-0.000607
3746.567065,9.194,3.146985,0.000832,0.000325,-0.002065,-0.000607
3747.8163050000003,9.194,3.426365,0.000833,0.000329,-0.002058,-0.000604
3750.3323119999995,9.194,3.091279,0.000841,0.000335,-0.00206,-0.000597
3752.8325459999996,9.194,3.14413,0.00085,0.000342,-0.002055,-0.000589
3754.0966310000003,9.194,3.195215,0.00085,0.000343,-0.00205,-0.000589
3756.597688,9.194,2.98153,0.000851,0.000345,-0.002043,-0.000588
3757.8632850000004,9.194,3.272151,0.000856,0.000348,-0.002046,-0.000587
3760.378565,9.194,2.956123,0.000864,0.000349,-0.002039,-0.000582
3762.8781769999996,9.194,3.201316,0.000873,0.000356,-0.002041,-0.000578
3764.1281980000003,9.194,3.92326,0.000875,0.000356,-0.002046,-0.000578
3766.629419,9.194,3.115896,0.000873,0.000355,-0.002048,-0.000577
3767.894751,9.194,2.971805,0.00087,0.000354,-0.002045,-0.000576
3770.425274,9.194,3.050583,0.000869,0.000356,-0.002048,-0.00058
3772.957053,9.194,3.066684,0.00087,0.000352,-0.002041,-0.000579
3774.2225390000003,9.194,3.060297,0.000871,0.000353,-0.002043,-0.00058
3776.722379,9.194,3.085741,0.000864,0.000349,-0.002041,-0.000586
3777.972194,9.194,3.130273,0.000858,0.000351,-0.002039,-0.000588
3780.4876919999997,9.194,3.090542,0.000857,0.000346,-0.002045,-0.000591
3781.753584,9.194,3.214871,0.000856,0.000344,-0.002043,-0.000591
3784.268688,9.194,3.17359,0.000857,0.000345,-0.002049,-0.000591
3786.7687130000004,9.194,3.064976,0.000858,0.000344,-0.002049,-0.000592
3788.0187690000002,9.194,3.313851,0.00086,0.000345,-0.00204,-0.00059
3790.5356300000003,9.194,3.038492,0.00086,0.000347,-0.002039,-0.000589
3791.801673,9.194,2.982065,0.00086,0.00035,-0.002041,-0.000588
3794.316027,9.194,2.889367,0.000861,0.000348,-0.002041,-0.000584
3796.816672,9.194,3.280067,0.00087,0.000352,-0.00204,-0.000582
3798.06592,9.194,3.230924,0.000871,0.000351,-0.002044,-0.00058
3800.56704,9.194,2.888316,0.000861,0.000352,-0.002046,-0.000583
3801.8316860000004,9.194,3.208855,0.000859,0.000351,-0.002046,-0.000585
3804.331582,9.194,3.029579,0.000861,0.000354,-0.002042,-0.000582
3806.84695,9.194,3.43958,0.000862,0.000355,-0.002041,-0.00058
3808.0979450000004,9.194,3.10485,0.000862,0.000355,-0.002037,-0.000579
3810.6292940000003,9.194,2.951746,0.000863,0.000355,-0.002042,-0.000577
3811.8942909999996,9.194,3.602212,0.000864,0.000359,-0.002039,-0.000576
3814.424967,9.194,3.421425,0.000862,0.000357,-0.00204,-0.000576
3816.9264380000004,9.194,3.473841,0.000866,0.000357,-0.002036,-0.000576
3818.192051,9.194,2.937947,0.000871,0.000361,-0.002041,-0.000574
3820.7216980000003,9.194,3.018131,0.000871,0.00036,-0.002035,-0.000575
3821.9724239999996,9.194,3.015913,0.00087,0.000364,-0.002041,-0.00057
3824.472696,9.194,3.244925,0.000873,0.000362,-0.002043,-0.000573
3826.988233,9.194,3.217221,0.000868,0.000361,-0.002039,-0.000573
3828.2376679999998,9.194,3.172052,0.00087,0.000361,-0.002041,-0.000575
3830.768986,9.194,3.067798,0.000867,0.000364,-0.00204,-0.000573
3832.019131,9.194,3.282497,0.000869,0.000366,-0.002039,-0.000569
3834.503723,9.194,3.076165,0.000876,0.000365,-0.002041,-0.000569
3835.768226,9.194,3.125143,0.000877,0.000366,-0.002048,-0.00057
3838.26991,9.194,3.001095,0.000884,0.000371,-0.00205,-0.000568
3840.8007049999997,9.194,3.020438,0.000879,0.00037,-0.002043,-0.00057
3842.0671700000003,9.194,3.227778,0.000879,0.000372,-0.002049,-0.000569
